date,year,business_entrants,date_label,,business_exits,capital_investment,farm_cash_receipts,gdp_current_dollars,region,oil_wcs_mean,oil_wti_mean,oil_wcs_min,oil_wti_min,oil_wcs_max,oil_wti_max,unemp_mean,unemp_min,unemp_max,net_migration
2016-10-01,2016,2245,2016-10-01T00:00:00,,2147,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-10-01,2016,2245,2016-10-01T00:00:00,,1984,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-10-01,2016,2245,2016-10-01T00:00:00,,1984,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-10-01,2016,2245,2016-10-01T00:00:00,,1984,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-10-01,2016,2245,2016-10-01T00:00:00,,1984,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1899,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1899,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1899,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1899,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2095,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2095,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2095,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2095,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2036,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2036,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2036,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2036,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1889,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1889,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1889,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1889,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1964,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1964,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1964,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1964,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1929,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1929,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1929,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1929,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2438,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2438,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2438,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2438,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2045,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2045,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2045,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2045,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2079,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2079,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2079,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2079,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2218,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2218,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2218,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2218,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2147,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2147,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2147,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,2147,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1984,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1984,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1984,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-11-01,2016,2974,2016-11-01T00:00:00,,1984,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1899,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1899,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1899,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1899,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2095,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2095,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2095,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2095,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2036,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2036,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2036,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2036,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1889,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1889,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1889,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1889,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1964,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1964,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1964,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1964,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1929,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1929,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1929,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1929,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2438,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2438,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2438,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2438,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2045,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2045,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2045,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2045,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2079,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2079,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2079,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2079,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2218,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2218,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2218,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2218,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2147,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2147,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2147,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,2147,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1984,70108000000,6595484000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1984,70108000000,4458200000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1984,70108000000,5344502000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2016-12-01,2016,2368,2016-12-01T00:00:00,,1984,70108000000,5853085000,3.36275E+11,Alberta,76.01083333,94.78666667,47.14,76.44,101.17,114.84,5.908333333,5.2,7,28981.75
2017-01-01,2017,2309,2017-01-01T00:00:00,,1933,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1933,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1933,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1933,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2063,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2063,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2063,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2063,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1976,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1976,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1976,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1976,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2057,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2057,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2057,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2057,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2089,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2089,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2089,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2089,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2085,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2085,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2085,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2085,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1994,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1994,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1994,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,1994,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2053,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2053,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2053,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2053,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2483,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2483,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2483,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2483,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2117,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2117,72127200000,4851517000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2117,72127200000,5546322000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2117,72127200000,5868030000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
2017-01-01,2017,2309,2017-01-01T00:00:00,,2260,72127200000,7044688000,3.44149E+11,Alberta,58.97083333,77.63583333,45.48,70.25,73.85,89.43,5.825,5.6,6.1,47164
